Country,Region,Year,HDI,NMR,IMR,U5MR,5_14MR,AMR,LEB,LE_60,UA,OA,OBA,avg_BMI,ABS,HE_GDP,HE_CAP
Albania,"Eastern Europe",2000,0.669,11,21.8,24.5,3.7,106,73.1,18.9,2.3,45,12.8,25.1,88,6.8,75.5
Albania,"Eastern Europe",2001,0.676,10.6,20.4,22.9,3.6,100,74,19.6,2.2,46,13.3,25.2,89,6.5,81.9
Albania,"Eastern Europe",2002,0.682,10.1,19.1,21.4,3.5,102,73.5,19.1,2.1,46.9,13.9,25.3,90,6.4,89.9
Albania,"Eastern Europe",2003,0.689,9.6,17.8,19.9,3.5,107,72.9,18.4,2.1,47.9,14.4,25.4,91,6.4,113.6
Albania,"Eastern Europe",2004,0.694,9.1,16.6,18.5,3.4,101,73.3,18.6,2,48.9,15,25.5,91,6.6,152
Albania,"Eastern Europe",2005,0.704,8.6,15.4,17.2,3.3,106,73.5,18.9,1.9,49.9,15.6,25.6,92,6.3,165.9
Albania,"Eastern Europe",2006,0.711,8.2,14.3,16,3.2,101,73.9,19,1.8,50.8,16.2,25.8,93,5.9,172.8
Albania,"Eastern Europe",2007,0.72,7.7,13.3,14.8,3.1,101,74.1,19.2,1.8,51.7,16.9,25.9,94,6.1,216.4
Albania,"Eastern Europe",2008,0.724,7.2,12.3,13.8,3,102,74.2,19.4,1.7,52.6,17.5,26,94,5.6,240.4
Albania,"Eastern Europe",2009,0.729,6.8,11.5,12.8,2.9,103,74.4,19.6,1.6,53.5,18.1,26.1,95,5.1,207.4
Albania,"Eastern Europe",2010,0.741,6.4,10.7,12,2.8,103,74.7,19.8,1.6,54.3,18.7,26.2,96,5,204.2
Albania,"Eastern Europe",2011,0.752,6.1,10.1,11.3,2.7,103,75.1,20.2,1.5,55.1,19.3,26.3,96,5.6,248.2
Albania,"Eastern Europe",2012,0.767,5.9,9.5,10.7,2.6,103,75.2,19.9,1.5,55.8,19.9,26.4,97,5.9,247.3
Albania,"Eastern Europe",2013,0.771,5.7,9,10.1,2.5,100,75.7,20.4,1.5,56.5,20.5,26.5,97,6.3,277.7
Albania,"Eastern Europe",2014,0.773,5.8,8.6,9.7,2.4,98,76.1,20.7,1.4,57.2,21.1,26.6,98,7,314.9
Albania,"Eastern Europe",2015,0.776,5.9,8.3,9.4,2.3,92,76.1,20.4,1.4,58,21.7,26.7,98,6.8,265.9
Albania,"Eastern Europe",2016,0.782,6,8.1,9.1,2.2,96,76.4,20.8,1.4,58.7,22.3,26.8,98,6.7,266.3
Algeria,"Northern Africa",2000,0.644,21.4,33.9,39.7,6.4,142,70.8,18.9,6.7,44.4,15,24,84,3.5,61.3
Algeria,"Northern Africa",2001,0.653,21.3,33.3,38.9,6.1,139,71.2,19.2,6.5,45.3,15.5,24.1,84,3.8,66.5
Algeria,"Northern Africa",2002,0.664,21.1,32.4,37.8,5.9,135,71.7,19.5,6.3,46.1,16.1,24.2,84,3.7,66.2
Algeria,"Northern Africa",2003,0.674,20.7,31.3,36.5,5.6,133,72,19.7,6.2,47,16.7,24.3,85,3.6,75.4
Algeria,"Northern Africa",2004,0.684,20.1,30.1,35,5.3,125,72.8,20.1,6,47.9,17.3,24.4,85,3.5,92.1
Algeria,"Northern Africa",2005,0.692,19.5,28.8,33.5,5.1,119,73.4,20.4,5.8,48.9,17.9,24.5,85,3.2,100.3
Algeria,"Northern Africa",2006,0.698,18.9,27.5,32.1,4.9,115,74,20.6,5.6,49.8,18.6,24.6,86,3.4,116.2
Algeria,"Northern Africa",2007,0.707,18.4,26.4,30.7,4.7,111,74.4,20.9,5.4,50.8,19.2,24.6,86,3.8,150.4
Algeria,"Northern Africa",2008,0.709,17.9,25.3,29.4,4.6,108,74.8,21,5.2,51.8,19.9,24.7,86,4.2,206.1
Algeria,"Northern Africa",2009,0.719,17.4,24.3,28.3,4.4,107,75.1,21.1,5,52.8,20.7,24.8,86,5.4,207.3
Algeria,"Northern Africa",2010,0.729,16.9,23.5,27.4,4.3,104,75.4,21.3,4.9,53.9,21.4,24.9,87,5.1,228.4
Algeria,"Northern Africa",2011,0.736,16.5,22.9,26.7,4.2,103,75.6,21.4,4.7,55,22.2,25,87,5.3,286.2
Algeria,"Northern Africa",2012,0.74,16.2,22.4,26.1,4.1,101,75.8,21.5,4.5,56.1,23.1,25.1,87,6,333.9
Algeria,"Northern Africa",2013,0.745,15.9,22.1,25.7,4.1,100,75.9,21.6,4.3,57.2,23.9,25.2,87,6,330.2
Algeria,"Northern Africa",2014,0.747,15.7,21.8,25.3,4,98,76.1,21.7,4.1,58.4,24.8,25.3,87,6.5,357.9
Algeria,"Northern Africa",2015,0.749,15.5,21.4,24.9,3.9,96,76.2,21.8,4,59.5,25.7,25.5,87,7.1,291.6
Algeria,"Northern Africa",2016,0.753,15.2,21,24.5,3.9,95,76.4,21.9,3.8,60.7,26.6,25.6,87,6.8,301.1
Andorra,"Western Europe",2000,0.759,2.1,4.7,5,1.2,81,74,20.2,1.1,61.6,23,26.8,100,9.3,2050.6
Andorra,"Western Europe",2001,0.767,2,4.6,4.8,1.2,79,74,20.2,1.1,62,23.3,26.8,100,9.4,2081.3
Andorra,"Western Europe",2002,0.78,1.9,4.5,4.7,1.2,78,74.2,20.3,1.1,62.4,23.6,26.8,100,9.4,2332.2
Andorra,"Western Europe",2003,0.82,1.9,4.3,4.5,1.2,77,74.2,20.1,1.1,62.8,23.9,26.9,100,9.2,3008.3
Andorra,"Western Europe",2004,0.826,1.8,4.2,4.4,1.1,76,74.9,20.5,1,63.2,24.2,26.9,100,9.2,3539.7
Andorra,"Western Europe",2005,0.819,1.8,4.1,4.3,1.1,76,75.1,20.6,1,63.6,24.5,26.9,100,9.8,4036.8
Andorra,"Western Europe",2006,0.829,1.8,4.1,4.2,1.1,74,75.4,20.9,1,64,24.8,27,100,9.7,4249.2
Andorra,"Western Europe",2007,0.829,1.8,4,4.2,1.1,74,75,20.5,1,64.4,25.1,27,100,9.8,4764.9
Andorra,"Western Europe",2008,0.831,1.7,3.9,4.1,1.1,73,75.7,21.2,0.9,64.9,25.4,27,100,10.4,4985.6
Andorra,"Western Europe",2009,0.83,1.7,3.9,4,1.1,71,75.8,21.3,0.9,65.3,25.7,27,100,10.9,4721.9
Andorra,"Western Europe",2010,0.828,1.7,3.8,3.9,1,69,75.7,21,0.9,65.7,26,27,100,11.6,4595.7
Andorra,"Western Europe",2011,0.827,1.6,3.7,3.9,1,67,76,21.2,0.9,66.1,26.3,27,100,11.8,4860.5
Andorra,"Western Europe",2012,0.849,1.6,3.7,3.8,1,68,76.2,21.4,0.9,66.5,26.6,27,100,12.1,4641.6
Andorra,"Western Europe",2013,0.85,1.6,3.6,3.7,1,66,76.3,21.4,0.9,66.9,27,27,100,14.2,5751.4
Andorra,"Western Europe",2014,0.853,1.6,3.5,3.6,1,65,76.7,21.7,0.8,67.3,27.3,27,100,12,5088.2
Andorra,"Western Europe",2015,0.854,1.5,3.4,3.5,1,64,76.8,21.7,0.8,67.7,27.7,27,100,12,4315.7
Andorra,"Western Europe",2016,0.856,1.5,3.3,3.4,0.9,63,76.9,21.8,0.8,68.1,28,27,100,11.8,4414.5
"Antigua and Barbuda",Caribbean,2000,0.754,8.6,13,14.9,2.8,157,72.5,18.6,7,38.2,12.1,25,82,4.1,381.1
"Antigua and Barbuda",Caribbean,2001,0.756,8.3,12.3,14.2,2.7,154,73,19.1,6.8,38.9,12.5,25.1,83,4.5,409.3
"Antigua and Barbuda",Caribbean,2002,0.757,8,11.7,13.6,2.6,149,73.4,19.3,6.6,39.5,12.9,25.2,83,4.4,406.7
"Antigua and Barbuda",Caribbean,2003,0.76,7.7,11.1,13,2.5,151,73.3,19.2,6.5,40.1,13.3,25.4,84,4.5,433.4
"Antigua and Barbuda",Caribbean,2004,0.762,7.4,10.6,12.5,2.4,153,73.3,19.2,6.3,40.8,13.7,25.5,84,4.2,424.4
"Antigua and Barbuda",Caribbean,2005,0.766,7,10.1,12,2.4,156,73.4,19.4,6.2,41.4,14,25.6,84,4.4,489.9
"Antigua and Barbuda",Caribbean,2006,0.772,6.7,9.6,11.5,2.3,155,73.5,19.6,6.1,42,14.4,25.7,85,4.3,544.9
"Antigua and Barbuda",Caribbean,2007,0.778,6.3,9.2,11.1,2.2,149,73.8,19.8,5.9,42.6,14.8,25.8,85,4.2,597.1
"Antigua and Barbuda",Caribbean,2008,0.777,5.9,8.7,10.7,2.2,147,74,20,5.8,43.2,15.3,25.9,86,4.6,676.6
"Antigua and Barbuda",Caribbean,2009,0.77,5.6,8.3,10.3,2.1,138,74.5,20.1,5.7,43.8,15.7,26,86,4.7,617.8
"Antigua and Barbuda",Caribbean,2010,0.766,5.3,7.8,9.8,2,135,74.7,20.2,5.5,44.4,16.1,26.1,86,5.5,672.8
"Antigua and Barbuda",Caribbean,2011,0.762,5,7.4,9.5,2,128,75,20.1,5.4,45.1,16.6,26.2,87,5.7,683.6
"Antigua and Barbuda",Caribbean,2012,0.765,4.8,7,9.1,1.9,127,74.8,19.9,5.3,45.7,17,26.3,87,5.1,640.2
"Antigua and Barbuda",Caribbean,2013,0.768,4.6,6.6,8.7,1.9,127,74.8,19.8,5.2,46.4,17.5,26.4,88,5.4,655.5
"Antigua and Barbuda",Caribbean,2014,0.77,4.3,6.2,8.3,1.8,127,74.6,19.5,5,47,18,26.5,88,5.7,731.5
"Antigua and Barbuda",Caribbean,2015,0.775,4.2,5.9,8,1.7,122,75,19.7,4.9,47.7,18.6,26.6,88,4.8,657.2
"Antigua and Barbuda",Caribbean,2016,0.778,4,5.6,7.7,1.7,120,75,19.7,4.8,48.4,19.1,26.8,88,5,688.7
Argentina,"South America",2000,0.771,10.6,17.7,19.8,2,139,74,20.2,1.5,54,20.5,26.1,95,5,418.4
Argentina,"South America",2001,0.776,10.5,17,19,2.1,138,74,20.2,1.5,54.6,20.9,26.2,95,5.2,403
Argentina,"South America",2002,0.769,10.3,16.3,18.3,2.2,137,74.2,20.3,1.4,55.1,21.4,26.3,95,4.7,137.9
Argentina,"South America",2003,0.775,10,15.7,17.6,2.3,134,74.2,20.1,1.4,55.7,21.8,26.4,95,5.9,218
Argentina,"South America",2004,0.78,9.5,15.2,17,2.4,128,74.9,20.5,1.3,56.3,22.3,26.5,95,5.9,250.7
Argentina,"South America",2005,0.782,8.9,14.7,16.5,2.5,125,75.1,20.6,1.3,56.9,22.8,26.6,95,6.4,326.6
Argentina,"South America",2006,0.787,8.3,14.3,16.1,2.6,124,75.4,20.9,1.2,57.5,23.2,26.7,95,6.4,380.1
Argentina,"South America",2007,0.792,8,14,15.7,2.6,126,75,20.5,1.2,58,23.7,26.8,95,6.4,465.2
Argentina,"South America",2008,0.795,7.9,13.7,15.4,2.7,123,75.7,21.2,1.2,58.6,24.2,26.9,95,6.3,567.3
Argentina,"South America",2009,0.799,7.9,13.4,15,2.7,123,75.8,21.3,1.1,59.2,24.7,27,95,7,576.8
Argentina,"South America",2010,0.813,7.7,13,14.5,2.8,119,75.7,21,1.1,59.8,25.3,27.1,95,6.8,698.6
Argentina,"South America",2011,0.819,7.5,12.5,13.9,2.7,118,76,21.2,1,60.4,25.8,27.2,95,6.3,806.9
Argentina,"South America",2012,0.818,7.4,11.9,13.3,2.7,118,76.2,21.4,1,61,26.3,27.3,95,6.3,864.5
Argentina,"South America",2013,0.82,7.3,11.3,12.7,2.7,116,76.3,21.4,1,61.6,26.9,27.4,95,6.4,920.8
Argentina,"South America",2014,0.82,7.1,10.7,12,2.8,113,76.7,21.7,0.9,62.2,27.4,27.5,95,6.4,845.1
Argentina,"South America",2015,0.822,6.7,10.2,11.4,2.8,113,76.8,21.7,0.9,62.8,28,27.6,95,6.8,997.9
Argentina,"South America",2016,0.822,6.3,9.7,10.9,2.8,111,76.9,21.8,0.9,63.4,28.5,27.8,95,6.8,1001.4
Armenia,"Eastern Europe",2000,0.647,15.7,26.5,30,1.9,143,71.7,18.7,3.6,47.1,14.4,25.8,90,6.5,40.5
Armenia,"Eastern Europe",2001,0.652,14.9,25.2,28.5,1.8,143,72.2,19,3.6,47.4,14.6,25.8,90,6.5,45.4
Armenia,"Eastern Europe",2002,0.663,14.2,24,27.1,1.8,137,72.1,18.4,3.6,47.8,14.9,25.8,91,5.7,44.6
Armenia,"Eastern Europe",2003,0.672,13.5,22.9,25.8,1.8,137,72.3,18.3,3.5,48.1,15.1,25.8,91,5.6,52.2
Armenia,"Eastern Europe",2004,0.68,12.9,21.8,24.5,1.8,135,72.6,18.5,3.5,48.4,15.4,25.9,91,8.2,98.1
Armenia,"Eastern Europe",2005,0.693,12.2,20.7,23.3,1.8,140,72.7,18.6,3.4,48.8,15.7,25.9,91,7,115.6
Armenia,"Eastern Europe",2006,0.706,11.6,19.7,22.1,1.8,145,72.6,18.6,3.4,49.2,16,25.9,91,5.6,120.6
Armenia,"Eastern Europe",2007,0.72,11.1,18.7,21,1.9,137,73.2,18.9,3.3,49.7,16.3,25.9,91,5.4,170.9
Armenia,"Eastern Europe",2008,0.727,10.5,17.8,20,1.9,144,73,18.8,3.3,50.1,16.7,26,91,4.3,174.3
Armenia,"Eastern Europe",2009,0.724,10,16.9,19,2,142,73,18.8,3.2,50.7,17,26,91,4.7,140.4
Armenia,"Eastern Europe",2010,0.728,9.5,16.1,18,2,138,73.3,18.9,3.1,51.2,17.5,26.1,91,5.3,169.4
Armenia,"Eastern Europe",2011,0.731,9,15.3,17.1,2,135,73.6,19.1,3.1,51.9,17.9,26.1,91,3.8,133.2
Armenia,"Eastern Europe",2012,0.737,8.6,14.5,16.3,2,131,74,19.3,3,52.6,18.5,26.2,91,6.7,247.3
Armenia,"Eastern Europe",2013,0.742,8.1,13.8,15.5,2.1,121,74.5,19.4,2.9,53.3,19,26.3,91,8.3,317.9
Armenia,"Eastern Europe",2014,0.745,7.7,13.1,14.7,2.1,118,74.5,19.3,2.8,54.1,19.6,26.4,92,7,281.3
Armenia,"Eastern Europe",2015,0.748,7.4,12.5,14,2.1,121,74.6,19.5,2.7,54.9,20.2,26.5,92,10.1,366
Armenia,"Eastern Europe",2016,0.749,7,11.9,13.3,2.1,116,74.8,19.6,2.7,55.7,20.9,26.5,92,9.9,367.7
Australia,Oceania,2000,0.898,3.5,5.1,6.2,0.9,77,79.6,23.1,1.4,58.2,21,26.4,100,7.6,1632.4
Australia,Oceania,2001,0.9,3.5,5,6.1,0.9,74,80.1,23.3,1.4,59,21.7,26.5,100,7.7,1558.2
Australia,Oceania,2002,0.903,3.4,5,6,0.9,72,80.2,23.3,1.3,59.6,22.3,26.6,100,7.9,1763.8
Australia,Oceania,2003,0.904,3.4,4.9,5.9,0.9,69,80.6,23.7,1.3,60.3,22.9,26.7,100,7.9,2241
Australia,Oceania,2004,0.907,3.3,4.8,5.8,1,67,80.8,23.9,1.3,60.9,23.5,26.8,100,8.1,2757.6
Australia,Oceania,2005,0.908,3.3,4.8,5.7,1,68,81,24,1.3,61.5,24,26.9,100,8,3004.1
Australia,Oceania,2006,0.911,3.2,4.6,5.6,1,65,81.4,24.4,1.2,62,24.6,26.9,100,8,3177.5
Australia,Oceania,2007,0.915,3.1,4.5,5.4,1,65,81.5,24.4,1.2,62.5,25.1,27,100,8.1,3794.2
Australia,Oceania,2008,0.92,3,4.4,5.2,1,64,81.5,24.4,1.2,62.9,25.7,27,100,8.3,4088.8
Australia,Oceania,2009,0.921,2.9,4.2,5,1,65,81.9,24.8,1.2,63.4,26.2,27.1,100,8.6,3997.5
Australia,Oceania,2010,0.923,2.8,4,4.8,1.1,63,82,24.9,1.2,63.9,26.7,27.1,100,8.5,4952.8
Australia,Oceania,2011,0.925,2.6,3.8,4.6,1.1,62,82.2,25,1.2,64.4,27.3,27.2,100,8.6,5876.9
Australia,Oceania,2012,0.929,2.5,3.6,4.3,1.1,60,82.5,25.3,1.1,65,27.9,27.2,100,8.7,6047
Australia,Oceania,2013,0.931,2.4,3.5,4.2,1.2,60,82.8,25.5,1.1,65.5,28.5,27.3,100,8.8,5838.4
Australia,Oceania,2014,0.933,2.4,3.3,4,1.2,61,82.7,25.4,1.1,66.1,29.1,27.3,100,9.1,5637.6
Australia,Oceania,2015,0.936,2.3,3.2,3.8,1.3,62,82.6,25.3,1.1,66.6,29.8,27.4,100,9.4,4934
Australia,Oceania,2016,0.938,2.2,3.1,3.7,1.3,61,82.9,25.6,1.1,67.2,30.4,27.4,100,9.5,4903.4
Austria,"Western Europe",2000,0.838,3.1,4.6,5.5,0.8,94,78.4,22.1,2.2,50.1,15,25.3,100,9.2,2263.5
Austria,"Western Europe",2001,0.849,3.1,4.5,5.4,0.9,90,78.9,22.5,2.2,50.6,15.4,25.3,100,9.3,2280.5
Austria,"Western Europe",2002,0.838,3,4.4,5.3,0.9,87,79,22.5,2.1,51.2,15.8,25.4,100,9.4,2486.1
Austria,"Western Europe",2003,0.842,3,4.3,5.2,0.9,86,79.1,22.6,2.1,51.7,16.2,25.4,100,9.6,3084.3
Austria,"Western Europe",2004,0.849,2.9,4.2,5.1,0.9,84,79.6,23,2,52.2,16.6,25.5,100,9.6,3552.9
Austria,"Western Europe",2005,0.855,2.8,4.1,4.9,0.9,84,79.6,23,2,52.7,17,25.6,100,9.6,3676.1
Austria,"Western Europe",2006,0.861,2.8,3.9,4.8,1,80,80.1,23.3,1.9,53.2,17.5,25.6,100,9.5,3840.1
Austria,"Western Europe",2007,0.881,2.7,3.8,4.6,1,80,80.3,23.5,1.9,53.7,17.9,25.7,100,9.5,4422
Austria,"Western Europe",2008,0.884,2.6,3.8,4.5,1,76,80.6,23.6,1.9,54.2,18.3,25.7,100,9.6,4959.2
Austria,"Western Europe",2009,0.886,2.6,3.7,4.4,1,77,80.4,23.5,1.8,54.7,18.7,25.7,100,10.1,4837.7
Austria,"Western Europe",2010,0.895,2.5,3.6,4.3,1.1,74,80.6,23.6,1.8,55.2,19.2,25.8,100,10.1,4724.7
Austria,"Western Europe",2011,0.897,2.4,3.5,4.2,1.1,72,81,23.9,1.8,55.7,19.6,25.8,100,9.9,5076.3
Austria,"Western Europe",2012,0.899,2.4,3.3,4.1,1.1,68,81,23.8,1.7,56.1,20.1,25.9,100,10.1,4909
Austria,"Western Europe",2013,0.897,2.3,3.2,3.9,1.2,67,81.3,24,1.7,56.6,20.5,25.9,100,10.2,5161.2
Austria,"Western Europe",2014,0.901,2.3,3.1,3.8,1.2,65,81.7,24.3,1.7,57.1,21,25.9,100,10.3,5300.6
Austria,"Western Europe",2015,0.903,2.3,3,3.7,1.2,64,81.4,24,1.6,57.6,21.5,26,100,10.3,4536.1
Austria,"Western Europe",2016,0.906,2.2,3,3.6,1.3,62,81.9,24.4,1.6,58.1,21.9,26,100,10.3,4855.9
Azerbaijan,"West Asia",2000,0.64,34.1,61.1,74.7,4.8,161,66.5,17.1,3.6,42.1,11.8,25.4,66,3.8,24.9
Azerbaijan,"West Asia",2001,0.648,32.7,57.3,69.5,4.7,149,67.5,17.5,3.5,42.6,12.2,25.4,67,3.7,25.7
Azerbaijan,"West Asia",2002,0.657,31.2,53.6,64.5,4.6,144,68,17.3,3.4,43.1,12.5,25.5,69,3.7,28
Azerbaijan,"West Asia",2003,0.666,29.7,50.2,59.9,4.5,151,68.1,17,3.4,43.6,12.8,25.6,70,6,52.1
Azerbaijan,"West Asia",2004,0.674,28.2,47.1,55.7,4.4,151,68.7,17.1,3.3,44.2,13.2,25.7,72,7.3,75.5
Azerbaijan,"West Asia",2005,0.679,26.7,44.2,52,4.2,160,68.7,17.1,3.2,44.7,13.6,25.7,74,7.4,114.8
Azerbaijan,"West Asia",2006,0.704,25.3,41.6,48.7,4,153,69.4,17.3,3.2,45.3,14,25.8,75,5.8,139.8
Azerbaijan,"West Asia",2007,0.709,24.1,39.2,45.6,3.8,141,70.4,17.9,3.1,45.9,14.4,25.9,77,4.7,178.7
Azerbaijan,"West Asia",2008,0.719,22.8,36.8,42.7,3.6,142,70.4,17.8,3.1,46.6,14.9,26,78,4,221.6
Azerbaijan,"West Asia",2009,0.736,21.5,34.7,40,3.5,133,70.9,18,3,47.3,15.4,26.1,80,5.4,267.6
Azerbaijan,"West Asia",2010,0.74,20.3,32.6,37.4,3.3,132,71.1,18.1,2.9,48,15.9,26.2,82,4.9,287.4
Azerbaijan,"West Asia",2011,0.741,18.8,30.6,35,3.2,129,71.6,18.4,2.8,48.8,16.5,26.4,83,4.8,345.4
Azerbaijan,"West Asia",2012,0.745,17.3,28.6,32.6,3.1,126,71.9,18.5,2.8,49.7,17.1,26.5,85,5.1,383.8
Azerbaijan,"West Asia",2013,0.752,16,26.8,30.4,3,124,72.3,18.6,2.7,50.6,17.8,26.6,86,5.4,423.4
Azerbaijan,"West Asia",2014,0.758,14.7,25.1,28.4,3,121,72.6,18.7,2.6,51.5,18.5,26.8,88,5.7,447.3
Azerbaijan,"West Asia",2015,0.758,13.6,23.4,26.4,2.9,120,72.9,18.8,2.5,52.5,19.2,26.9,89,6.7,368.3
Azerbaijan,"West Asia",2016,0.757,12.6,21.9,24.6,2.9,118,73.1,18.9,2.4,53.5,19.9,27,89,6.3,404.9
Bahamas,Caribbean,2000,0.776,8.3,13.1,16,3.6,202,72,20.6,4,54.4,23.1,26.6,89,5.1,1084.3
Bahamas,Caribbean,2001,0.779,8.5,13,15.9,3.6,204,72,20.8,3.8,55.2,23.7,26.7,89,5.1,1091.9
Bahamas,Caribbean,2002,0.781,8.6,12.9,15.8,3.6,206,72.1,20.9,3.7,56,24.2,26.8,89,5.2,1177.4
Bahamas,Caribbean,2003,0.782,8.7,12.8,15.7,3.6,203,72.4,21,3.6,56.7,24.8,26.9,89,5.5,1213
Bahamas,Caribbean,2004,0.784,8.8,12.6,15.5,3.5,187,73.1,21.2,3.5,57.4,25.3,27,90,5.9,1292.9
Bahamas,Caribbean,2005,0.786,8.7,12.4,15.2,3.5,180,73.6,21.3,3.4,58.1,25.9,27.1,90,5.9,1372.8
Bahamas,Caribbean,2006,0.788,8.6,11.9,14.7,3.4,177,73.9,21.5,3.3,58.7,26.4,27.2,90,6.8,1610.9
Bahamas,Caribbean,2007,0.789,8.3,11.4,14.1,3.4,171,74.2,21.6,3.2,59.4,27,27.3,91,7,1694.3
Bahamas,Caribbean,2008,0.79,7.8,10.8,13.3,3.3,168,74.5,21.7,3.1,60.1,27.5,27.4,91,7.3,1720.8
Bahamas,Caribbean,2009,0.787,7.3,10.1,12.5,3.2,166,74.7,21.9,3,60.7,28.1,27.5,91,7.5,1645.7
Bahamas,Caribbean,2010,0.789,6.8,9.4,11.7,3.1,159,75.2,22,2.9,61.3,28.6,27.6,91,7.4,1632.3
Bahamas,Caribbean,2011,0.793,6.2,8.7,10.8,3.1,158,75.3,22.2,2.8,62,29.2,27.6,92,7.6,1645
Bahamas,Caribbean,2012,0.807,5.7,8.1,10,3,163,75.2,22.3,2.7,62.6,29.7,27.7,92,7.6,1722.9
Bahamas,Caribbean,2013,0.807,5.2,7.5,9.3,2.9,166,75.2,22.4,2.7,63.2,30.3,27.8,92,7.4,1664.7
Bahamas,Caribbean,2014,0.807,4.8,6.9,8.6,2.8,168,75.2,22.4,2.6,63.8,30.9,27.9,92,7.3,1635.4
Bahamas,Caribbean,2015,0.807,4.4,6.4,8,2.8,161,75.6,22.5,2.5,64.5,31.5,28,92,7.4,1685.5
Bahamas,Caribbean,2016,0.806,4.2,6.1,7.6,2.7,159,75.7,22.6,2.4,65.2,32.1,28.1,92,7.5,1700.8
Bahrain,"Middle East",2000,0.792,4.7,10.7,12.5,1.8,101,73.2,17.4,4.4,54.5,21.2,25.6,100,3.4,466.7
Bahrain,"Middle East",2001,0.792,4.4,10.3,12,1.9,98,73.7,17.7,4.4,54.8,21.5,25.6,100,3.7,472.6
Bahrain,"Middle East",2002,0.791,4.1,10,11.6,1.9,99,73.7,17.6,4.3,55,21.7,25.5,100,3.7,488.4
Bahrain,"Middle East",2003,0.793,3.9,9.7,11.3,2,92,73.9,17.6,4.2,55.2,21.9,25.5,100,3.6,507
Bahrain,"Middle East",2004,0.792,3.7,9.4,11,2.1,94,74.1,17.9,4.2,55.6,22.1,25.4,100,3.2,501.8
Bahrain,"Middle East",2005,0.791,3.6,9.1,10.7,2.2,83,74.7,18.3,4.1,56.1,22.5,25.4,100,3,532.5
Bahrain,"Middle East",2006,0.793,3.5,8.8,10.3,2.2,89,75,18.7,3.9,56.8,22.9,25.3,100,2.9,556.4
Bahrain,"Middle East",2007,0.796,3.3,8.4,9.8,2.3,80,75.9,19.3,3.8,57.6,23.4,25.3,100,2.9,604.3
Bahrain,"Middle East",2008,0.796,3.2,8,9.3,2.4,73,76.2,19.4,3.6,58.5,23.9,25.3,100,2.9,657.9
Bahrain,"Middle East",2009,0.794,3.2,7.6,8.9,2.5,69,76.9,20,3.5,59.3,24.5,25.2,100,3.5,668
Bahrain,"Middle East",2010,0.796,3.1,7.3,8.5,2.6,66,77.2,20,3.4,60.1,25,25.2,100,3.3,681
Bahrain,"Middle East",2011,0.798,3.1,7,8.2,2.7,66,77.2,20,3.3,60.8,25.6,25.2,100,3.1,694.4
Bahrain,"Middle East",2012,0.8,3.2,6.8,8,2.8,66,77.7,20.6,3.2,61.5,26.2,25.1,100,4.2,972.2
Bahrain,"Middle East",2013,0.807,3.2,6.7,7.8,2.9,63,78.3,21.2,3.1,62.2,26.8,25.1,100,4.3,1065.4
Bahrain,"Middle East",2014,0.81,3.2,6.6,7.7,3,62,78.3,21.1,3,62.9,27.4,25.1,100,4.6,1171
Bahrain,"Middle East",2015,0.832,3.2,6.5,7.6,3.1,59,78.8,21.5,3,63.6,28.1,25,100,5.2,1190
Bahrain,"Middle East",2016,0.846,3.2,6.4,7.5,3.1,57,79.1,21.7,2.9,64.4,28.7,25,100,5.4,1200.3
Barbados,Caribbean,2000,0.752,9.2,13.8,15.2,2.4,128,73.4,18.7,5.4,43,15.4,26.5,88,5.2,604.8
Barbados,Caribbean,2001,0.751,9.3,14,15.4,2.4,127,73.5,18.8,5.2,43.8,16,26.6,88,5.4,624.1
Barbados,Caribbean,2002,0.754,9.5,14.2,15.6,2.4,126,73.6,18.8,5,44.6,16.5,26.7,89,5.8,672
Barbados,Caribbean,2003,0.759,9.6,14.4,15.8,2.3,123,73.8,18.9,4.9,45.4,17.1,26.8,90,6.6,791.2
Barbados,Caribbean,2004,0.762,9.8,14.4,15.8,2.3,116,74.1,19,4.7,46.2,17.6,26.9,90,6.6,855.4
Barbados,Caribbean,2005,0.767,9.9,14.4,15.7,2.3,114,74.2,19,4.6,46.9,18.1,27,91,6.3,897
Barbados,Caribbean,2006,0.772,9.9,14.2,15.5,2.3,113,74.3,19.1,4.4,47.7,18.7,27.1,92,6.2,974.2
Barbados,Caribbean,2007,0.777,9.9,14,15.3,2.3,112,74.4,19.1,4.3,48.4,19.3,27.2,92,6.2,1028.7
Barbados,Caribbean,2008,0.781,9.8,13.8,15,2.3,112,74.4,19.2,4.1,49.2,19.8,27.3,93,6.8,1123.1
Barbados,Caribbean,2009,0.783,9.7,13.6,14.8,2.3,110,74.6,19.3,4,49.9,20.4,27.3,93,7,1153.9
Barbados,Caribbean,2010,0.782,9.5,13.4,14.5,2.3,108,74.7,19.3,3.9,50.7,21,27.4,94,6.9,1102.7
Barbados,Caribbean,2011,0.787,9.3,13.1,14.2,2.3,106,74.9,19.4,3.7,51.4,21.6,27.5,95,7.4,1149.9
Barbados,Caribbean,2012,0.795,9.2,12.9,14,2.2,108,74.8,19.5,3.6,52.2,22.2,27.6,95,8.3,1280.3
Barbados,Caribbean,2013,0.796,9,12.7,13.7,2.2,101,75.2,19.6,3.5,53,22.8,27.7,96,8.2,1261.5
